PC1,PC2,kmeans_cluster,dbscan_cluster
0.7295877751929409,-0.20566602316694452,2,0
0.7534574790507353,-0.2113473959591102,2,0
0.23921433149772053,-0.521935399212483,2,-1
0.26175984247550654,-0.3327108887690713,2,0
0.7046052448283013,-0.17274247490852027,2,0
0.426939078531024,-0.3368561691486909,2,0
0.7587869576975128,-0.21760007654810404,2,0
0.8807682036742315,-0.35665697127022394,2,0
0.7731672329680375,-0.24327680276988922,2,0
0.46749667001936834,-0.2431129021254218,2,0
0.6957063376394763,-0.2574956449975038,2,0
0.6781345174746753,-0.20682278090308698,2,0
0.8169549988237474,-0.28798740367426773,2,0
0.7245455415954778,-0.1818176887741892,2,0
0.6409110150062274,-0.21541361396159414,2,0
0.7027311002928722,-0.21600640304156413,2,0
0.49569799065541886,-0.2680702645482001,2,0
0.6883802116172963,-0.2325937261760653,2,0
0.6424219634670256,-0.21089533096526203,2,0
0.7445987785570019,-0.20101408157160552,2,0
0.7542517148299548,-0.21058411387698667,2,0
0.7775321829270432,-0.2374091324393816,2,0
0.5577388448187204,-0.18427338338397445,2,0
0.5495481316697206,-0.2466823666947891,2,0
-0.06448342751378994,-0.31224354696699164,1,-1
0.5805743715992815,-0.09850659882378597,2,0
0.08971315220532428,-0.3368091390001676,3,-1
0.08455312105373713,-0.25239366298744415,3,0
0.26154455367996055,-0.18538484162676833,2,0
0.14448256721948094,-0.21482307442748078,3,0
0.6827325246159586,-0.12063365237932931,2,0
0.6029928109978921,-0.024080767013232474,2,0
0.49279718161885944,-0.044313822605000525,2,0
0.5617587638257642,-0.021343697564745356,2,0
0.5833857343485949,-0.07996495018866136,2,0
0.7098985569948228,-0.15467108468174673,2,0
0.5628764356385008,0.017037095876041908,2,0
0.6307301158511363,-0.10893823417699762,2,0
0.5955671484022047,-0.01389861679404425,2,0
0.576835566812445,-0.07624443460786942,2,0
0.1796903206211249,-0.2660016912280671,3,0
0.4454912995097544,-0.03811596666770686,2,0
0.5499339088831605,-0.07236945594149977,2,0
0.38466766655023166,-0.12482899218227245,2,0
0.6419369061576454,-0.12375264579699975,2,0
0.3991663905068379,-0.19904180671229063,2,0
0.42146616443146845,-0.12119249256733142,2,0
0.3991882135947623,-0.10194478621368067,2,0
-0.16728847243820177,-0.5249409521368205,1,-1
0.28784060321804295,-0.1881323821168999,2,0
0.2499569778749957,-0.23779158866698225,2,0
0.5920082658440196,-0.008531257122022073,2,0
0.5400934071010841,-0.15528366449380132,2,0
0.6712268496519485,-0.11986121877804504,2,0
0.575166015097784,-0.1558884553553314,2,0
0.6211962726689426,-0.04397104817765804,2,0
0.3146642475552679,-0.205817066620904,2,0
0.5633145397768486,-0.05108182022287011,2,0
0.5476979911426123,-0.01791462111894848,2,0
0.4697918286194962,-0.1224173325649998,2,0
0.6695379534176937,-0.10440974996931714,2,0
0.49575328456457113,-0.14967760293146665,2,0
